BIL,State,Education District,School Level,Type of School,School Code,School Name,Correspondence Address,Poscode,City,Urban/Rural,Gov/Gov Aided,Enrollment,N. of Teachers,PreSchool,Integration,X Cood,Y Cood,Student:Teacher Ratio
6083,Negeri Sembilan,Ppd Port Dickson,Menengah,SM SABK,NFT2002,Sekolah Menengah Agama Telok Kemang,Batu 9 Jalan Pantai,71050,Si Rusa,Bandar,Bantuan Kerajaan,365.0,40.0,Tiada,Tiada,101.866842,2.443658,9.125
6084,Negeri Sembilan,Ppd Rembau,Menengah,SM SABK,NFT3001,Sekolah Menengah Agama Haji Mohd.Yatim,Kg Gadong,71350,Kota,Luar Bandar,Bantuan Kerajaan,452.0,67.0,Tiada,Tiada,102.171679,2.524325,6.746
6085,Negeri Sembilan,Ppd Rembau,Menengah,SM SABK,NFT3002,Sekolah Menengah Agama Rembau,Jalan Dato' Sedia Raja,71300,Rembau,Bandar,Bantuan Kerajaan,251.0,31.0,Tiada,Tiada,102.090519,2.591039,8.097
6086,Negeri Sembilan,Ppd Seremban,Menengah,SM SABK,NFT4001,Sekolah Menengah Agama Rantau,Kuala Sawah,71200,Rantau,Bandar,Bantuan Kerajaan,200.0,29.0,Tiada,Tiada,101.963,2.58948,6.897
6087,Negeri Sembilan,Ppd Seremban,Menengah,SM SABK,NFT4002,Sekolah Menengah Agama Nilai,Lot 7258,71800,Nilai,Bandar,Bantuan Kerajaan,251.0,44.0,Tiada,Tiada,101.793,2.79861,5.705
6088,Negeri Sembilan,Ppd Seremban,Menengah,SM SABK,NFT4003,Sekolah Menengah Agama Dato' Klana Petra Maamor,"Km 5, Jalan Seremban Kuala Pilah, Ampangan",70400,Seremban,Bandar,Bantuan Kerajaan,569.0,55.0,Tiada,Tiada,101.969265,2.726563,10.345
6089,Negeri Sembilan,Ppd Tampin,Menengah,SM SABK,NFT5001,Sekolah Menengah Agama Repah,Km4 Jln Tampin -Gemas,73000,Tampin,Bandar,Bantuan Kerajaan,211.0,32.0,Tiada,Tiada,102.239,2.49373,6.594
6090,Negeri Sembilan,Ppd Tampin,Menengah,SM SABK,NFT5002,Sekolah Menengah Agama Gemas,Jalan Batu Anam,73400,Gemas,Bandar,Bantuan Kerajaan,140.0,21.0,Tiada,Tiada,102.614,2.58241,6.667
6091,Negeri Sembilan,Ppd Jempol/Jelebu,Menengah,SM SABK,NFT6001,Sekolah Menengah Agama Haji Muhamad,Lot 3222 Kampung Jambu Lapan,72100,Bahau,Bandar,Bantuan Kerajaan,311.0,33.0,Tiada,Tiada,102.373734,2.804085,9.424
6092,Negeri Sembilan,Ppd Jempol/Jelebu,Menengah,SM SABK,NFT6002,Sekolah Menengah Agama Dato' Haji Mustafa,Lot 6348,72200,Batu Kikir,Luar Bandar,Bantuan Kerajaan,317.0,39.0,Tiada,Tiada,102.319,2.8961,8.128
6093,Negeri Sembilan,Ppd Jempol/Jelebu,Menengah,KV,NHA0001,Kolej Vokasional Kuala Klawang,"Km. 3, Jalan Titi",71600,Kuala Klawang,Luar Bandar,Kerajaan,658.0,95.0,Tiada,Tiada,102.057,2.96141,6.926
6094,Negeri Sembilan,Ppd Kuala Pilah,Menengah,KV,NHA1001,Kolej Vokasional Juasseh,Jalan Batu Kikir,72500,Juasseh,Bandar,Kerajaan,603.0,128.0,Tiada,Tiada,102.302578,2.791,4.711
6095,Negeri Sembilan,Ppd Port Dickson,Menengah,KV,NHA2002,Kolej Vokasional Port Dickson,"Km 5, Jalan Seremban",71000,Port Dickson,Bandar,Kerajaan,994.0,133.0,Tiada,Tiada,101.813,2.555519,7.474
6096,Negeri Sembilan,Ppd Rembau,Menengah,KV,NHA3001,Kolej Vokasional Dato' Undang Hj. Muhamad Sharip,Jalan Dato' Raja Mohd Dom,71300,Rembau,Bandar,Kerajaan,355.0,54.0,Tiada,Tiada,102.091,2.59584,6.574
6097,Negeri Sembilan,Ppd Rembau,Menengah,KV,NHA3002,Kolej Vokasional Dato Lela Maharaja,"Km20, Jalan Seremban Tampin, Chembong",71300,Rembau,Bandar,Kerajaan,548.0,131.0,Tiada,Tiada,102.074,2.59514,4.183
6098,Negeri Sembilan,Ppd Seremban,Menengah,KV,NHA4001,Kolej Vokasional Ampangan,"Km 4 Jalan  Seremban-Kuala Pilah, Ampangan",70400,Seremban,Bandar,Kerajaan,632.0,107.0,Tiada,Tiada,101.969982,2.72366,5.907
6099,Negeri Sembilan,Ppd Seremban,Menengah,SMT,NKE4144,Smt Tuanku Jaafar,"Km 4 Jalan Seremban-Kuala Pilah, Ampangan",70400,Seremban,Bandar,Kerajaan,621.0,52.0,Tiada,Tiada,101.967002,2.722877,11.942
6100,Negeri Sembilan,Ppd Rembau,Menengah,SMKA,NRA3001,Sekolah Menengah Kebangsaan Agama Dato' Haji Abu Hassan Haji Sail,Kilometer 1 Jalan Seperi,71400,Pedas,Luar Bandar,Kerajaan,672.0,103.0,Tiada,Tiada,102.06,2.62899,6.524
6101,Negeri Sembilan,Ppd Seremban,Menengah,SMKA,NRA4001,Sekolah Menengah Kebangsaan Agama Sheikh Hj Mohd Said,Jalan Tunku Kurshiah,70400,Seremban,Bandar,Kerajaan,789.0,67.0,Tiada,Tiada,101.951,2.73516,11.776
6102,Negeri Sembilan,Ppd Seremban,Menengah,SBP,NRA4002,Sekolah Menengah Agama Persekutuan Labu,"Km 11, Jln Labu",71900,Labu,Bandar,Kerajaan,790.0,73.0,Tiada,Tiada,101.86,2.73944,10.822
6103,Negeri Sembilan,Ppd Jempol/Jelebu,Menengah,SBP,NRA6001,Sekolah Berasrama Penuh Integrasi Jempol,Km 1 Jalan Batu Kikir,72200,Batu Kikir,Bandar,Kerajaan,507.0,55.0,Tiada,Tiada,102.319807,2.822847,9.218
6104,Pulau Pinang,Ppd Seberang Prai Tengah,Rendah,SK,PBA0001,Sekolah Kebangsaan Alma,Jalan Alma,14000,Bukit Mertajam,Bandar,Kerajaan,404.0,50.0,Ada,Ada,100.4738659,5.331058747,8.08
6105,Pulau Pinang,Ppd Seberang Prai Tengah,Rendah,SK,PBA0002,Sekolah Kebangsaan Bukit Teh,Bukit Teh,14020,Bukit Mertajam,Bandar,Kerajaan,251.0,26.0,Ada,Tiada,100.507,5.31981,9.654
6106,Pulau Pinang,Ppd Seberang Prai Tengah,Rendah,SK,PBA0003,Sekolah Kebangsaan Guar Perahu,"Guar Perahu,  Kubang Semang",14400,Bukit Mertajam,Bandar,Kerajaan,635.0,51.0,Ada,Tiada,100.47,5.42838,12.451
6107,Pulau Pinang,Ppd Seberang Prai Tengah,Rendah,SK,PBA0005,Sekolah Kebangsaan Jalan Baharu Perai,Jalan Baru,13700,Perai,Bandar,Kerajaan,863.0,72.0,Ada,Ada,100.419408,5.366944,11.986
6108,Pulau Pinang,Ppd Seberang Prai Tengah,Rendah,SK,PBA0006,Sekolah Kebangsaan Juara,Cherok To' Kun,14000,Bukit Mertajam,Bandar,Kerajaan,530.0,46.0,Ada,Tiada,100.4874167,5.345980556,11.522
6109,Pulau Pinang,Ppd Seberang Prai Tengah,Rendah,SK,PBA0007,Sekolah Kebangsaan Juru,Jalan Kampung Sekolah,14100,Simpang Ampat,Bandar,Kerajaan,781.0,58.0,Ada,Tiada,100.425,5.31416,13.466
6110,Pulau Pinang,Ppd Seberang Prai Tengah,Rendah,SK,PBA0008,Sekolah Kebangsaan Kebun Sireh,Jalan Kebun Sireh,14000,Bukit Mertajam,Bandar,Kerajaan,563.0,49.0,Ada,Tiada,100.436,5.3579,11.49
6111,Pulau Pinang,Ppd Seberang Prai Tengah,Rendah,SK,PBA0009,Sekolah Kebangsaan Khir Johari,Jalan Perai,13600,Perai,Bandar,Kerajaan,239.0,27.0,Ada,Tiada,100.3875806,5.383613889,8.852
6112,Pulau Pinang,Ppd Seberang Prai Tengah,Rendah,SK,PBA0010,Sekolah Kebangsaan Macang Bubok,"Jalan Gajah Mati, Machang Bubok",14020,Bukit Mertajam,Bandar,Kerajaan,354.0,33.0,Ada,Tiada,100.511,5.33828,10.727
6113,Pulau Pinang,Ppd Seberang Prai Tengah,Rendah,SK,PBA0011,Sekolah Kebangsaan Mengkuang,Kubang Semang,14000,Bukit Mertajam,Bandar,Kerajaan,753.0,54.0,Ada,Tiada,100.493,5.4053,13.944
6114,Pulau Pinang,Ppd Seberang Prai Tengah,Rendah,SK,PBA0012,Sekolah Kebangsaan Permatang Pasir,Permatang Pauh,13500,Bukit Mertajam,Bandar,Kerajaan,631.0,52.0,Ada,Tiada,100.438,5.41465,12.135
6115,Pulau Pinang,Ppd Seberang Prai Tengah,Rendah,SK,PBA0013,Sekolah Kebangsaan Permatang Pauh,Permatang Pauh,13500,Permatang Pauh,Bandar,Kerajaan,511.0,44.0,Ada,Tiada,100.414,5.41125,11.614
6116,Pulau Pinang,Ppd Seberang Prai Tengah,Rendah,SK,PBA0014,Sekolah Kebangsaan Permatang Tok Kandu,Permatang Pauh,13500,Bukit Mertajam,Bandar,Kerajaan,1124.0,85.0,Ada,Ada,100.4173028,5.394141667,13.224
6117,Pulau Pinang,Ppd Seberang Prai Tengah,Rendah,SK,PBA0015,Sekolah Kebangsaan Seri Penanti,Kubang Semang,14400,Bukit Mertajam,Bandar,Kerajaan,837.0,65.0,Ada,Tiada,100.465,5.40217,12.877
6118,Pulau Pinang,Ppd Seberang Prai Tengah,Rendah,SK,PBA0016,Sekolah Kebangsaan Sungai Rambai,Jalan Manggis,14000,Bukit Mertajam,Bandar,Kerajaan,400.0,47.0,Ada,Ada,100.454,5.36294,8.511
6119,Pulau Pinang,Ppd Seberang Prai Tengah,Rendah,SK,PBA0017,Sekolah Kebangsaan Tanah Liat,Jalan Abdul Kadir,14000,Bukit Mertajam,Bandar,Kerajaan,773.0,66.0,Ada,Ada,100.464,5.38441,11.712
6120,Pulau Pinang,Ppd Seberang Prai Tengah,Rendah,SK,PBA0018,Sekolah Kebangsaan Seberang Jaya,"Persiaran Siakap, Seberang Jaya",13700,Perai,Bandar,Kerajaan,1163.0,98.0,Ada,Ada,100.4,5.38473,11.867
6121,Pulau Pinang,Ppd Seberang Prai Tengah,Rendah,SK,PBA0019,Sekolah Kebangsaan Seberang Jaya 2,"Lengkok Tenggiri, Bandar Seb Jaya",13700,Perai,Bandar,Kerajaan,989.0,74.0,Ada,Tiada,100.404,5.39774,13.365
6122,Pulau Pinang,Ppd Seberang Prai Tengah,Rendah,SK,PBA0020,Sekolah Kebangsaan Taman Inderawasih,"Tingkat Kikik 2, Taman Inderawasih",13600,Perai,Bandar,Kerajaan,330.0,33.0,Ada,Tiada,100.386,5.39036,10.0
6123,Pulau Pinang,Ppd Seberang Prai Tengah,Rendah,SK,PBA0021,Sekolah Kebangsaan Bukit Indera Muda,Kubang Semang,14400,Bukit Mertajam,Bandar,Kerajaan,522.0,41.0,Ada,Tiada,100.457,5.40833,12.732
6124,Pulau Pinang,Ppd Seberang Prai Tengah,Rendah,SK,PBA0022,Sekolah Kebangsaan Bukit Minyak,Jalan Bukit Minyak,14000,Bukit Mertajam,Bandar,Kerajaan,706.0,69.0,Ada,Ada,100.4584833,5.33445,10.232
6125,Pulau Pinang,Ppd Seberang Prai Tengah,Rendah,SK,PBA0023,Sekolah Kebangsaan Alma Jaya,Taman Alma Jaya,14000,Bukit Mertajam,Bandar,Kerajaan,739.0,59.0,Ada,Tiada,100.479,5.32687,12.525
6126,Pulau Pinang,Ppd Seberang Prai Tengah,Rendah,SK KHAS,PBA0024,Sekolah Kebangsaan Pendidikan Khas Alma,Jalan Bukit Minyak,14000,Bukit Mertajam,Bandar,Kerajaan,22.0,26.0,Ada,Tiada,100.458,5.33521,0.846
6127,Pulau Pinang,Ppd Seberang Prai Tengah,Rendah,SK,PBA0025,Sekolah Kebangsaan Seri Impian,"Jalan Guar Perahu, Kubang Semang",14400,Bukit Mertajam,Bandar,Kerajaan,718.0,55.0,Ada,Tiada,100.472525,5.427577778,13.055
6128,Pulau Pinang,Ppd Seberang Prai Tengah,Rendah,SK,PBA0026,Sekolah Kebangsaan Bandar Baru Perda,Bandar Baru Perda,14000,Bukit Mertajam,Bandar,Kerajaan,1019.0,79.0,Ada,Ada,100.4294917,5.373311111,12.899
6129,Pulau Pinang,Ppd Seberang Prai Tengah,Rendah,SK,PBA0027,Sekolah Kebangsaan Pauh Jaya,Pauh Jaya,13500,Permatang Pauh,Bandar,Kerajaan,1286.0,84.0,Ada,Tiada,100.4164861,5.375377778,15.31
6130,Pulau Pinang,Ppd Seberang Prai Tengah,Rendah,SK,PBA0028,Sekolah Kebangsaan Permai Indah,Bukit Minyak,14000,Bukit Mertajam,Bandar,Kerajaan,672.0,59.0,Ada,Tiada,100.441,5.33139,11.39
6131,Pulau Pinang,Ppd Seberang Prai Tengah,Rendah,SK,PBA0029,Sekolah Kebangsaan Machang Bubok Ii,"Jalan Machang Bubok 1, Taman Machang Bubok",14020,Bukit Mertajam,Bandar,Kerajaan,616.0,57.0,Ada,Ada,100.5025139,5.327886111,10.807
6132,Pulau Pinang,Ppd Seberang Prai Tengah,Rendah,SK,PBA0030,Sekolah Kebangsaan Taman Impian,Taman Impian Ria,14000,Bukit Mertajam,Bandar,Kerajaan,358.0,33.0,Ada,Tiada,100.485,5.30933,10.848
6133,Pulau Pinang,Ppd Timur Laut,Rendah,SK,PBA1001,Sekolah Kebangsaan Ayer Itam,Jalan Kampong Melayu,11500,Ayer Itam,Bandar,Kerajaan,287.0,36.0,Ada,Ada,100.2870444,5.400219444,7.972
6134,Pulau Pinang,Ppd Timur Laut,Rendah,SK,PBA1002,Sekolah Kebangsaan Batu Feringghi,Batu Feringghi,11100,Georgetown,Bandar,Kerajaan,162.0,19.0,Ada,Tiada,100.2504389,5.473172222,8.526
6135,Pulau Pinang,Ppd Timur Laut,Rendah,SK,PBA1003,Sekolah Kebangsaan Dato Kramat,Jalan Perak,10150,George Town,Bandar,Kerajaan,593.0,41.0,Ada,Tiada,100.315,5.416080556,14.463
6136,Pulau Pinang,Ppd Timur Laut,Rendah,SK,PBA1005,Sekolah Kebangsaan Jelutong,Jalan Jelutong,11600,Georgetown,Bandar,Kerajaan,380.0,33.0,Ada,Tiada,100.3175222,5.393855556,11.515
6137,Pulau Pinang,Ppd Timur Laut,Rendah,SK,PBA1006,Sekolah Kebangsaan Tan Sri P.Ramlee,Jalan Timah,10150,Georgetown,Bandar,Kerajaan,247.0,31.0,Ada,Ada,100.327742,5.411164,7.968
6138,Pulau Pinang,Ppd Timur Laut,Rendah,SK,PBA1008,Sekolah Kebangsaan Sri Tanjung,Jalan Hutton,10050,Georgetown,Bandar,Kerajaan,81.0,13.0,Ada,Tiada,100.3276167,5.420908333,6.231
6139,Pulau Pinang,Ppd Timur Laut,Rendah,SK,PBA1009,Sekolah Kebangsaan Sg Gelugor,Jalan Sultan Azlan Shah,11700,Georgetown,Bandar,Kerajaan,982.0,65.0,Ada,Tiada,100.311803,5.363728,15.108
6140,Pulau Pinang,Ppd Barat Daya,Rendah,SK,PBA1010,Sekolah Kebangsaan Sg Nibong,Jalan Sultan Azlan Syah,11900,Bayan Lepas,Bandar,Kerajaan,557.0,51.0,Tiada,Tiada,100.3,5.33799,10.922
6141,Pulau Pinang,Ppd Timur Laut,Rendah,SK,PBA1011,Sekolah Kebangsaan Tanjung Bunga,Jalan Lembah Permai,11200,Tanjung Bungah,Bandar,Kerajaan,233.0,29.0,Ada,Ada,100.280156,5.461242,8.034
6142,Pulau Pinang,Ppd Timur Laut,Rendah,SK,PBA1012,Sekolah Kebangsaan Tanjong Tokong,"Jalan Haji Mohd Noh, Tanjong Tokong",10470,Georgetown,Bandar,Kerajaan,286.0,29.0,Ada,Tiada,100.307094,5.458589,9.862
6143,Pulau Pinang,Ppd Timur Laut,Rendah,SK,PBA1014,Sekolah Kebangsaan Minden Height,"Jalan 13, Changkat Minden",11700,Gelugor,Bandar,Kerajaan,1227.0,75.0,Ada,Tiada,100.305,5.36686,16.36
6144,Pulau Pinang,Ppd Timur Laut,Rendah,SK KHAS,PBA1015,Sekolah Kebangsaan Pendidikan Khas Jalan Hutton,Jalan Hutton,10050,Georgetown,Bandar,Kerajaan,50.0,27.0,Ada,Tiada,100.3275333,5.420716667,1.852
6145,Pulau Pinang,Ppd Timur Laut,Rendah,SK,PBA1016,Sekolah Kebangsaan Jalan Hamilton,Jalan Hamilton,11600,Georgetown,Bandar,Kerajaan,340.0,40.0,Ada,Ada,100.305875,5.398797222,8.5
6146,Pulau Pinang,Ppd Timur Laut,Rendah,SK,PBA1017,Sekolah Kebangsaan Bukit Gambir,Jalan Bukit Gambir,11700,Gelugor,Bandar,Kerajaan,621.0,53.0,Ada,Ada,100.2991444,5.36905,11.717
6147,Pulau Pinang,Ppd Timur Laut,Rendah,SK,PBA1018,Sekolah Kebangsaan Seri Indah,Jalan Thean Teik,11500,Ayer Itam,Bandar,Kerajaan,471.0,41.0,Ada,Tiada,100.2881139,5.396013889,11.488
6148,Pulau Pinang,Ppd Seberang Perai Utara,Rendah,SK,PBA2001,Sekolah Kebangsaan Ara Rendang,Kepala Batas,13220,Butterworth,Bandar,Kerajaan,606.0,51.0,Ada,Tiada,100.453,5.48407,11.882
6149,Pulau Pinang,Ppd Seberang Perai Utara,Rendah,SK,PBA2002,Sekolah Kebangsaan Bagan Ajam,Bagan Ajam,13000,Butterworth,Bandar,Kerajaan,513.0,49.0,Ada,Tiada,100.382,5.44723,10.469
6150,Pulau Pinang,Ppd Seberang Perai Utara,Rendah,SK,PBA2003,Sekolah Kebangsaan Bagan Jermal,Bagan Jermal,12300,Butterworth,Bandar,Kerajaan,504.0,57.0,Ada,Ada,100.379422,5.431653,8.842
6151,Pulau Pinang,Ppd Seberang Perai Utara,Rendah,SK,PBA2004,Sekolah Kebangsaan Bagan Tuan Kechil,Jalan Mengkuang,12200,Butterworth,Bandar,Kerajaan,162.0,30.0,Ada,Ada,100.376,5.41634,5.4
6152,Pulau Pinang,Ppd Seberang Perai Utara,Rendah,SK,PBA2005,Sekolah Kebangsaan Bumbong Lima,Bumbong Lima,13200,Kepala Batas,Bandar,Kerajaan,259.0,30.0,Ada,Tiada,100.4360944,5.556033333,8.633
6153,Pulau Pinang,Ppd Seberang Perai Utara,Rendah,SK,PBA2006,Sekolah Kebangsaan Mohd Shah,Kampong Baharu,13300,Tasek Gelugur,Bandar,Kerajaan,442.0,35.0,Ada,Tiada,100.5236556,5.528561111,12.629
6154,Pulau Pinang,Ppd Seberang Perai Utara,Rendah,SK,PBA2007,Sekolah Kebangsaan Kampong To'Bedor,"Jalan Klinik, Kampung To' Bedor",13300,Tasek Gelugor,Bandar,Kerajaan,615.0,46.0,Ada,Tiada,100.482,5.50674,13.37
6155,Pulau Pinang,Ppd Seberang Perai Utara,Rendah,SK,PBA2008,Sekolah Kebangsaan Kuala Muda,Jalan Kuala Muda,13110,Penaga,Bandar,Kerajaan,278.0,37.0,Ada,Ada,100.339572,5.572031,7.514
6156,Pulau Pinang,Ppd Seberang Perai Utara,Rendah,SK,PBA2009,Sekolah Kebangsaan Kuala Perai,Bagan Dalam,12100,Butterworth,Bandar,Kerajaan,201.0,26.0,Ada,Ada,100.371,5.39,7.731
6157,Pulau Pinang,Ppd Seberang Perai Utara,Rendah,SK,PBA2011,Sekolah Kebangsaan Lahar Kepar,Lahar Kepar,13200,Kepala Batas,Bandar,Kerajaan,271.0,37.0,Ada,Ada,100.417,5.53775,7.324
6158,Pulau Pinang,Ppd Seberang Perai Utara,Rendah,SK,PBA2012,Sekolah Kebangsaan Padang Menora,Padang Menora,13310,Tasek Gelugor,Bandar,Kerajaan,437.0,40.0,Ada,Tiada,100.473,5.45715,10.925
6159,Pulau Pinang,Ppd Seberang Perai Utara,Rendah,SK,PBA2013,Sekolah Kebangsaan Pasir Gebu,Penaga,13110,Kepala Batas,Bandar,Kerajaan,407.0,44.0,Ada,Ada,100.373,5.55431,9.25
6160,Pulau Pinang,Ppd Seberang Perai Utara,Rendah,SK,PBA2014,Sekolah Kebangsaan Paya Keladi,Jalan Paya Keladi,13200,Kepala Batas,Bandar,Kerajaan,764.0,57.0,Ada,Tiada,100.446,5.53873,13.404
6161,Pulau Pinang,Ppd Seberang Perai Utara,Rendah,SK,PBA2015,Sekolah Kebangsaan Penaga,Jalan Bawah,13100,Penaga,Bandar,Kerajaan,753.0,58.0,Ada,Tiada,100.3783556,5.536933333,12.983
6162,Pulau Pinang,Ppd Seberang Perai Utara,Rendah,SK,PBA2016,Sekolah Kebangsaan Permatang Bertam,Permatang Bertam,13200,Kepala Batas,Bandar,Kerajaan,552.0,44.0,Ada,Tiada,100.425,5.51043,12.545
6163,Pulau Pinang,Ppd Seberang Perai Utara,Rendah,SK,PBA2017,Sekolah Kebangsaan Permatang Binjai,Kg. Permatang Binjai,13100,Penaga,Bandar,Kerajaan,178.0,26.0,Ada,Tiada,100.3947056,5.501975,6.846
6164,Pulau Pinang,Ppd Seberang Perai Utara,Rendah,SK,PBA2018,Sekolah Kebangsaan Permatang Buloh,Permatang Buloh,13220,Kepala Batas,Bandar,Kerajaan,453.0,39.0,Ada,Tiada,100.428,5.47883,11.615
6165,Pulau Pinang,Ppd Seberang Perai Utara,Rendah,SK,PBA2019,Sekolah Kebangsaan Permatang Janggus,Permatang Janggus,13100,Penaga,Bandar,Kerajaan,584.0,49.0,Ada,Tiada,100.39,5.55464,11.918
6166,Pulau Pinang,Ppd Seberang Perai Utara,Rendah,SK,PBA2020,Sekolah Kebangsaan Permatang Sintok,Permatang Sintok,13100,Penaga,Bandar,Kerajaan,403.0,35.0,Ada,Tiada,100.399,5.51756,11.514
6167,Pulau Pinang,Ppd Seberang Perai Utara,Rendah,SK,PBA2021,Sekolah Kebangsaan Permatang To'Jaya,Sungai Dua,13800,Butterworth,Bandar,Kerajaan,616.0,46.0,Ada,Tiada,100.402,5.47824,13.391
6168,Pulau Pinang,Ppd Seberang Perai Utara,Rendah,SK,PBA2022,Sekolah Kebangsaan Pinang Tunggal,Pinang Tunggal,13210,Kepala Batas,Bandar,Kerajaan,650.0,60.0,Ada,Ada,100.503,5.55178,10.833
6169,Pulau Pinang,Ppd Seberang Perai Utara,Rendah,SK,PBA2023,Sekolah Kebangsaan Pulau Mertajam,"Jalan Pulau Mertajam, Pulau Mertajam",13110,Penaga,Bandar,Kerajaan,255.0,27.0,Ada,Tiada,100.3646361,5.572722222,9.444
6170,Pulau Pinang,Ppd Seberang Perai Utara,Rendah,SK,PBA2024,Sekolah Kebangsaan Sungai Dua,Sungai Dua,13800,Butterworth,Bandar,Kerajaan,969.0,87.0,Ada,Ada,100.432,5.44931,11.138
6171,Pulau Pinang,Ppd Seberang Perai Utara,Rendah,SK,PBA2025,Sekolah Kebangsaan Sungai Puyu,"Jalan Kg Benggali, Sungai Puyu",13020,Butterworth,Bandar,Kerajaan,438.0,40.0,Ada,Tiada,100.3956333,5.451363889,10.95
6172,Pulau Pinang,Ppd Seberang Perai Utara,Rendah,SK,PBA2026,Sekolah Kebangsaan Tasek Gelugor,Jalan Hashim Awang,13300,Tasek Gelugor,Bandar,Kerajaan,705.0,54.0,Ada,Tiada,100.4922111,5.483233333,13.056
6173,Pulau Pinang,Ppd Seberang Perai Utara,Rendah,SK,PBA2027,Sekolah Kebangsaan Telok Ayer Tawar,Telok Ayer Tawar,13050,Butterworth,Bandar,Kerajaan,440.0,40.0,Ada,Tiada,100.384,5.48488,11.0
6174,Pulau Pinang,Ppd Seberang Perai Utara,Rendah,SK,PBA2028,Sekolah Kebangsaan Kampung Selamat,Kampong Selamat,13300,Tasek Gelugor,Bandar,Kerajaan,664.0,48.0,Ada,Tiada,100.519,5.49823,13.833
6175,Pulau Pinang,Ppd Seberang Perai Utara,Rendah,SK,PBA2029,Sekolah Kebangsaan Taman Senangan,Jalan Telok Ayer Tawar,13050,Butterworth,Bandar,Kerajaan,651.0,53.0,Ada,Tiada,100.384,5.4718,12.283
6176,Pulau Pinang,Ppd Seberang Perai Utara,Rendah,SK,PBA2030,Sekolah Kebangsaan Sungai Nyior,Jln Sungai Nyior,12100,Butterworth,Bandar,Kerajaan,102.0,18.0,Ada,Tiada,100.3738972,5.400747222,5.667
6177,Pulau Pinang,Ppd Seberang Perai Utara,Rendah,SK,PBA2031,Sekolah Kebangsaan Lahar Yooi,Lahar Yooi,13300,Tasek Gelugor,Bandar,Kerajaan,547.0,46.0,Ada,Tiada,100.456561,5.466275,11.891
6178,Pulau Pinang,Ppd Seberang Perai Utara,Rendah,SK,PBA2032,Sekolah Kebangsaan Pengkalan Jaya,Jalan Pengkalan Batu,13310,Tasek Gelugor,Bandar,Kerajaan,975.0,77.0,Ada,Ada,100.495,5.47259,12.662
6179,Pulau Pinang,Ppd Seberang Perai Utara,Rendah,SK,PBA2033,Sekolah Kebangsaan Kepala Batas,Jalan Tiga,13200,Kepala Batas,Bandar,Kerajaan,737.0,56.0,Ada,Tiada,100.436,5.50278,13.161
6180,Pulau Pinang,Ppd Seberang Perai Utara,Rendah,SK,PBA2034,Sekolah Kebangsaan Bertam Indah,Taman Bertam Indah,13200,Kepala Batas,Bandar,Kerajaan,879.0,61.0,Ada,Tiada,100.435994,5.524142,14.41
6181,Pulau Pinang,Ppd Seberang Perai Utara,Rendah,SK,PBA2035,Sekolah Kebangsaan Pokok Sena,Jalan Pokok Machang,13220,Kepala Batas,Bandar,Kerajaan,716.0,66.0,Ada,Ada,100.4613083,5.489752778,10.848
6182,Pulau Pinang,Ppd Seberang Perai Utara,Rendah,SK,PBA2036,Sekolah Kebangsaan Penaga Jaya,Padang Tembusu,13100,Penaga,Bandar,Kerajaan,375.0,32.0,Ada,Tiada,100.3808667,5.535352778,11.719
6183,Pulau Pinang,Ppd Seberang Perai Utara,Rendah,SK,PBA2037,Sekolah Kebangsaan Seri Gemilang,"Jalan Padang Benggali, Telok Ayer Tawar",13050,Butterworth,Bandar,Kerajaan,527.0,41.0,Ada,Tiada,100.382,5.49894,12.854
6184,Pulau Pinang,Ppd Seberang Perai Utara,Rendah,SK,PBA2038,Sekolah Kebangsaan Bertam Perdana,Persiaran Bertam Perdana 2,13200,Kepala Batas,Bandar,Kerajaan,1746.0,115.0,Ada,Tiada,100.468,5.53042,15.183
6185,Pulau Pinang,Ppd Seberang Perai Utara,Rendah,SK,PBA2039,Sekolah Kebangsaan Desa Murni,Taman Sungai Dua Utama,13800,Butterworth,Bandar,Kerajaan,745.0,54.0,Ada,Tiada,100.424,5.43923,13.796
6186,Pulau Pinang,Ppd Barat Daya,Rendah,SK,PBA3001,Sekolah Kebangsaan Batu Maung,Bayan Lepas,11960,Bayan Lepas,Bandar,Kerajaan,506.0,44.0,Ada,Tiada,100.283,5.28187,11.5
6187,Pulau Pinang,Ppd Barat Daya,Rendah,SK,PBA3002,Sekolah Kebangsaan Bayan Lepas,Jalan Dato Ismail Hashim,11900,Bayan Lepas,Bandar,Kerajaan,853.0,58.0,Ada,Tiada,100.261,5.29623,14.707
6188,Pulau Pinang,Ppd Barat Daya,Rendah,SK,PBA3003,Sekolah Kebangsaan Genting,Balik Pulau,11000,Balik Pulau,Bandar,Kerajaan,468.0,38.0,Ada,Tiada,100.216645,5.33166,12.316
6189,Pulau Pinang,Ppd Barat Daya,Rendah,SK,PBA3004,Sekolah Kebangsaan Kongsi,Jalan Balik Pulau,11000,Balik Pulau,Bandar,Kerajaan,512.0,43.0,Ada,Tiada,100.229,5.34677,11.907
6190,Pulau Pinang,Ppd Barat Daya,Rendah,SK,PBA3005,Sekolah Kebangsaan Permatang Damar Laut,Jalan Batu Maung,11960,Bayan Lepas,Bandar,Kerajaan,538.0,52.0,Ada,Ada,100.273,5.27937,10.346
